X,CH1,Start,Increment,
Sequence,Volt,-2.980000e-05,5.000000e-08
0,-1.20e+00,
1,-1.36e+00,
2,-1.20e+00,
3,-1.36e+00,
4,-1.20e+00,
5,-1.36e+00,
6,-1.20e+00,
7,-1.36e+00,
8,-1.20e+00,
9,-1.36e+00,
10,-1.36e+00,
11,-1.20e+00,
12,-1.36e+00,
13,-1.20e+00,
14,-1.20e+00,
15,-1.36e+00,
16,-1.20e+00,
17,-1.36e+00,
18,-1.20e+00,
19,-1.36e+00,
20,-1.36e+00,
21,-1.20e+00,
22,-1.20e+00,
23,-1.36e+00,
24,-1.20e+00,
25,-1.36e+00,
26,-1.20e+00,
27,-1.36e+00,
28,-1.20e+00,
29,-1.36e+00,
30,-1.20e+00,
31,-1.36e+00,
32,-1.36e+00,
33,-1.20e+00,
34,-1.20e+00,
35,-1.36e+00,
36,-1.36e+00,
37,-1.20e+00,
38,-1.20e+00,
39,-1.36e+00,
40,-1.20e+00,
41,-1.36e+00,
42,-1.20e+00,
43,-1.36e+00,
44,-1.36e+00,
45,-1.20e+00,
46,-1.20e+00,
47,-1.36e+00,
48,-1.20e+00,
49,-1.36e+00,
50,-1.20e+00,
51,-1.36e+00,
52,-1.20e+00,
53,-1.36e+00,
54,-1.20e+00,
55,-1.36e+00,
56,-1.20e+00,
57,-1.36e+00,
58,-1.36e+00,
59,-1.20e+00,
60,-1.20e+00,
61,-1.36e+00,
62,-1.36e+00,
63,-1.20e+00,
64,-1.20e+00,
65,-1.36e+00,
66,-1.20e+00,
67,-1.36e+00,
68,-1.36e+00,
69,-1.20e+00,
70,-1.36e+00,
71,-1.20e+00,
72,-1.20e+00,
73,-1.36e+00,
74,-1.20e+00,
75,-1.36e+00,
76,-1.20e+00,
77,-1.36e+00,
78,-1.20e+00,
79,-1.36e+00,
80,-1.36e+00,
81,-1.20e+00,
82,-1.20e+00,
83,-1.36e+00,
84,-1.20e+00,
85,-1.36e+00,
86,-1.20e+00,
87,-1.36e+00,
88,-1.20e+00,
89,-1.36e+00,
90,-1.20e+00,
91,-1.36e+00,
92,-1.20e+00,
93,-1.36e+00,
94,-1.36e+00,
95,-8.80e-01,
96,-9.60e-01,
97,2.80e+00,
98,2.32e+00,
99,2.48e+00,
100,2.48e+00,
101,2.40e+00,
102,2.40e+00,
103,2.48e+00,
104,2.48e+00,
105,2.40e+00,
106,2.48e+00,
107,2.40e+00,
108,2.48e+00,
109,2.40e+00,
110,2.48e+00,
111,2.40e+00,
112,2.48e+00,
113,2.32e+00,
114,2.48e+00,
115,2.32e+00,
116,2.48e+00,
117,2.40e+00,
118,2.40e+00,
119,2.48e+00,
120,2.48e+00,
121,2.40e+00,
122,2.48e+00,
123,2.32e+00,
124,2.48e+00,
125,2.40e+00,
126,2.48e+00,
127,2.40e+00,
128,2.48e+00,
129,2.32e+00,
130,2.48e+00,
131,2.32e+00,
132,2.48e+00,
133,2.40e+00,
134,2.48e+00,
135,2.40e+00,
136,2.48e+00,
137,2.40e+00,
138,2.40e+00,
139,2.48e+00,
140,2.40e+00,
141,2.48e+00,
142,2.48e+00,
143,2.40e+00,
144,2.40e+00,
145,2.48e+00,
146,2.48e+00,
147,2.32e+00,
148,2.40e+00,
149,2.48e+00,
150,2.40e+00,
151,2.48e+00,
152,2.48e+00,
153,2.32e+00,
154,2.48e+00,
155,2.40e+00,
156,2.48e+00,
157,2.40e+00,
158,2.48e+00,
159,2.32e+00,
160,2.40e+00,
161,2.48e+00,
162,2.40e+00,
163,2.48e+00,
164,2.48e+00,
165,2.40e+00,
166,2.48e+00,
167,2.40e+00,
168,2.48e+00,
169,2.40e+00,
170,2.48e+00,
171,2.40e+00,
172,2.48e+00,
173,2.40e+00,
174,2.40e+00,
175,2.48e+00,
176,2.40e+00,
177,2.48e+00,
178,2.48e+00,
179,2.40e+00,
180,2.48e+00,
181,2.40e+00,
182,2.48e+00,
183,2.40e+00,
184,2.48e+00,
185,2.40e+00,
186,2.48e+00,
187,2.40e+00,
188,2.48e+00,
189,2.40e+00,
190,2.48e+00,
191,2.40e+00,
192,2.48e+00,
193,2.40e+00,
194,2.48e+00,
195,2.40e+00,
196,2.40e+00,
197,2.48e+00,
198,2.48e+00,
199,2.40e+00,
200,2.48e+00,
201,2.40e+00,
202,2.48e+00,
203,2.40e+00,
204,2.48e+00,
205,2.40e+00,
206,2.48e+00,
207,2.40e+00,
208,2.48e+00,
209,2.40e+00,
210,2.40e+00,
211,2.48e+00,
212,2.40e+00,
213,2.48e+00,
214,2.40e+00,
215,2.48e+00,
216,2.48e+00,
217,2.40e+00,
218,2.48e+00,
219,2.40e+00,
220,2.48e+00,
221,2.40e+00,
222,2.48e+00,
223,2.40e+00,
224,2.48e+00,
225,2.40e+00,
226,2.48e+00,
227,2.40e+00,
228,2.40e+00,
229,2.48e+00,
230,2.40e+00,
231,2.48e+00,
232,2.48e+00,
233,2.40e+00,
234,2.40e+00,
235,2.48e+00,
236,2.48e+00,
237,2.40e+00,
238,2.48e+00,
239,2.40e+00,
240,2.48e+00,
241,2.40e+00,
242,2.40e+00,
243,2.48e+00,
244,2.48e+00,
245,2.40e+00,
246,2.48e+00,
247,2.40e+00,
248,2.40e+00,
249,2.48e+00,
250,2.40e+00,
251,2.48e+00,
252,2.48e+00,
253,2.40e+00,
254,2.48e+00,
