X,CH1,Start,Increment,
Sequence,Volt,6.200000e-04,1.000000e-07
0,1.76e+00,
1,1.80e+00,
2,1.76e+00,
3,1.80e+00,
4,1.76e+00,
5,1.76e+00,
6,1.76e+00,
7,1.76e+00,
8,1.76e+00,
9,1.80e+00,
10,1.80e+00,
11,1.76e+00,
12,1.76e+00,
13,1.76e+00,
14,1.76e+00,
15,1.76e+00,
16,1.76e+00,
17,1.76e+00,
18,1.76e+00,
19,1.76e+00,
20,1.72e+00,
21,1.80e+00,
22,1.76e+00,
23,1.80e+00,
24,1.76e+00,
25,1.80e+00,
26,1.80e+00,
27,1.76e+00,
28,1.72e+00,
29,1.76e+00,
30,1.76e+00,
31,1.76e+00,
32,1.76e+00,
33,1.76e+00,
34,1.72e+00,
35,1.80e+00,
36,1.76e+00,
37,1.80e+00,
38,1.76e+00,
39,1.72e+00,
40,1.76e+00,
41,1.72e+00,
42,1.72e+00,
43,1.76e+00,
44,1.72e+00,
45,1.80e+00,
46,1.76e+00,
47,1.80e+00,
48,1.84e+00,
49,1.72e+00,
50,1.72e+00,
51,1.76e+00,
52,1.72e+00,
53,1.80e+00,
54,1.76e+00,
55,1.72e+00,
56,1.72e+00,
57,1.80e+00,
58,1.72e+00,
59,1.76e+00,
60,1.72e+00,
61,1.76e+00,
62,1.76e+00,
63,1.76e+00,
64,1.76e+00,
65,1.72e+00,
66,1.76e+00,
67,1.80e+00,
68,1.80e+00,
69,1.72e+00,
70,1.72e+00,
71,1.80e+00,
72,1.76e+00,
73,1.80e+00,
74,1.72e+00,
75,1.80e+00,
76,1.76e+00,
77,1.76e+00,
78,1.76e+00,
79,1.80e+00,
80,1.80e+00,
81,1.76e+00,
82,1.76e+00,
83,1.72e+00,
84,1.76e+00,
85,1.80e+00,
86,1.76e+00,
87,1.80e+00,
88,1.76e+00,
89,1.80e+00,
90,1.80e+00,
91,1.76e+00,
92,1.76e+00,
93,1.80e+00,
94,1.76e+00,
95,1.80e+00,
96,1.80e+00,
97,1.72e+00,
98,1.76e+00,
99,1.80e+00,
100,1.76e+00,
101,1.76e+00,
102,1.76e+00,
103,1.76e+00,
104,1.72e+00,
105,1.80e+00,
106,1.72e+00,
107,1.80e+00,
108,1.72e+00,
109,1.76e+00,
110,1.76e+00,
111,1.80e+00,
112,1.72e+00,
113,1.80e+00,
114,1.80e+00,
115,1.64e+00,
116,1.60e-01,
117,-2.00e+00,
118,-1.80e+00,
119,-1.76e+00,
120,-1.76e+00,
121,-1.76e+00,
122,-1.76e+00,
123,-1.80e+00,
124,-1.76e+00,
125,-1.76e+00,
126,-1.76e+00,
127,-1.76e+00,
128,-1.76e+00,
129,-1.76e+00,
130,-1.76e+00,
131,-1.76e+00,
132,-1.76e+00,
133,-1.76e+00,
134,-1.76e+00,
135,-1.76e+00,
136,-1.76e+00,
137,-1.76e+00,
138,-1.80e+00,
139,-1.76e+00,
140,-1.76e+00,
141,-1.76e+00,
142,-1.76e+00,
143,-1.76e+00,
144,-1.76e+00,
145,-1.76e+00,
146,-1.76e+00,
147,-1.76e+00,
148,-1.76e+00,
149,-1.76e+00,
150,-1.76e+00,
151,-1.76e+00,
152,-1.76e+00,
153,-1.76e+00,
154,-1.76e+00,
155,-1.72e+00,
156,-1.76e+00,
157,-1.76e+00,
158,-1.76e+00,
159,-1.72e+00,
160,-1.76e+00,
161,-1.72e+00,
162,-1.76e+00,
