X,CH1,CH3,Start,Increment,
Sequence,Volt,Volt,-1.200000e-06,2.000000e-09
62,0.00e+00,1.92e-01,
63,8.00e-02,1.92e-01,
64,0.00e+00,1.84e-01,
65,8.00e-02,1.92e-01,
66,0.00e+00,1.84e-01,
67,0.00e+00,1.76e-01,
68,0.00e+00,1.84e-01,
69,8.00e-02,1.76e-01,
70,-8.00e-02,1.84e-01,
71,-8.00e-02,1.84e-01,
72,-8.00e-02,1.76e-01,
73,0.00e+00,1.68e-01,
74,-1.60e-01,1.68e-01,
75,-1.60e-01,1.76e-01,
76,-2.40e-01,1.68e-01,
77,-1.60e-01,1.60e-01,
78,-1.60e-01,1.68e-01,
79,-1.60e-01,1.52e-01,
80,-2.40e-01,1.52e-01,
81,-2.40e-01,1.60e-01,
82,-2.40e-01,1.60e-01,
83,-3.20e-01,1.44e-01,
84,-3.20e-01,1.44e-01,
85,-2.40e-01,1.44e-01,
86,-3.20e-01,1.44e-01,
87,-3.20e-01,1.36e-01,
88,-3.20e-01,1.36e-01,
89,-4.00e-01,1.36e-01,
90,-4.00e-01,1.28e-01,
91,-4.00e-01,1.28e-01,
92,-4.80e-01,1.28e-01,
93,-4.00e-01,1.20e-01,
94,-4.80e-01,1.20e-01,
95,-4.80e-01,1.12e-01,
96,-5.60e-01,1.12e-01,
97,-4.80e-01,1.12e-01,
98,-5.60e-01,1.04e-01,
99,-5.60e-01,8.80e-02,
100,-5.60e-01,9.60e-02,
101,-5.60e-01,9.60e-02,
102,-6.40e-01,8.80e-02,
103,-6.40e-01,8.80e-02,
104,-6.40e-01,8.00e-02,
105,-6.40e-01,7.20e-02,
106,-6.40e-01,7.20e-02,
107,-5.60e-01,6.40e-02,
108,-6.40e-01,6.40e-02,
109,-6.40e-01,5.60e-02,
110,-7.20e-01,5.60e-02,
111,-7.20e-01,4.80e-02,
112,-7.20e-01,4.80e-02,
113,-7.20e-01,4.80e-02,
114,-8.00e-01,4.00e-02,
115,-7.20e-01,3.20e-02,
116,-8.00e-01,3.20e-02,
117,-7.20e-01,2.40e-02,
118,-8.00e-01,1.60e-02,
119,-8.00e-01,1.60e-02,
120,-8.00e-01,1.60e-02,
121,-8.00e-01,1.60e-02,
122,-8.00e-01,8.00e-03,
123,-8.00e-01,0.00e+00,
124,-8.00e-01,0.00e+00,
125,-8.00e-01,-8.00e-03,
126,-8.80e-01,-8.00e-03,
127,-8.00e-01,-1.60e-02,
128,-8.80e-01,-1.60e-02,
129,-8.00e-01,-2.40e-02,
130,-9.60e-01,-2.40e-02,
131,-9.60e-01,-3.20e-02,
132,-9.60e-01,-3.20e-02,
133,-9.60e-01,-4.00e-02,
134,-8.80e-01,-4.00e-02,
135,-8.80e-01,-5.60e-02,
136,-8.80e-01,-5.60e-02,
137,-8.80e-01,-5.60e-02,
138,-8.80e-01,-6.40e-02,
139,-9.60e-01,-6.40e-02,
140,-9.60e-01,-6.40e-02,
141,-8.80e-01,-6.40e-02,
142,-8.80e-01,-7.20e-02,
143,-8.80e-01,-8.00e-02,
144,-8.80e-01,-8.00e-02,
145,-8.80e-01,-8.80e-02,
146,-8.80e-01,-8.80e-02,
147,-8.80e-01,-9.60e-02,
148,-9.60e-01,-9.60e-02,
149,-8.80e-01,-9.60e-02,
150,-8.80e-01,-1.04e-01,
151,-8.80e-01,-1.12e-01,
152,-8.80e-01,-1.12e-01,
153,-9.60e-01,-1.12e-01,
154,-8.80e-01,-1.12e-01,
155,-8.80e-01,-1.20e-01,
156,-8.80e-01,-1.20e-01,
157,-8.80e-01,-1.28e-01,
158,-8.80e-01,-1.28e-01,
159,-8.80e-01,-1.36e-01,
160,-8.80e-01,-1.36e-01,
161,-8.00e-01,-1.36e-01,
162,-8.80e-01,-1.36e-01,
163,-8.80e-01,-1.52e-01,
164,-8.80e-01,-1.52e-01,
165,-8.00e-01,-1.44e-01,
166,-8.00e-01,-1.60e-01,
167,-8.00e-01,-1.60e-01,
168,-8.00e-01,-1.52e-01,
169,-8.00e-01,-1.60e-01,
170,-8.00e-01,-1.60e-01,
171,-8.00e-01,-1.68e-01,
172,-8.00e-01,-1.60e-01,
173,-7.20e-01,-1.76e-01,
174,-8.00e-01,-1.68e-01,
175,-6.40e-01,-1.84e-01,
176,-8.00e-01,-1.84e-01,
177,-6.40e-01,-1.84e-01,
178,-7.20e-01,-1.84e-01,
179,-7.20e-01,-1.92e-01,
180,-7.20e-01,-1.92e-01,
181,-7.20e-01,-1.92e-01,
182,-7.20e-01,-1.92e-01,
183,-7.20e-01,-2.00e-01,
184,-7.20e-01,-2.00e-01,
185,-6.40e-01,-2.00e-01,
186,-7.20e-01,-2.00e-01,
187,-5.60e-01,-2.08e-01,
188,-5.60e-01,-2.00e-01,
189,-6.40e-01,-2.08e-01,
190,-6.40e-01,-2.08e-01,
191,-6.40e-01,-2.16e-01,
192,-6.40e-01,-2.08e-01,
193,-4.80e-01,-2.08e-01,
194,-5.60e-01,-2.24e-01,
195,-5.60e-01,-2.24e-01,
196,-6.40e-01,-2.24e-01,
197,-4.80e-01,-2.16e-01,
198,-5.60e-01,-2.16e-01,
199,-5.60e-01,-2.24e-01,
200,-4.80e-01,-2.24e-01,
201,-5.60e-01,-2.24e-01,
202,-5.60e-01,-2.24e-01,
203,-5.60e-01,-2.24e-01,
204,-5.60e-01,-2.24e-01,
205,-4.80e-01,-2.24e-01,
206,-4.80e-01,-2.24e-01,
207,-4.80e-01,-2.32e-01,
208,-4.80e-01,-2.32e-01,
209,-4.80e-01,-2.32e-01,
210,-4.80e-01,-2.40e-01,
211,-4.80e-01,-2.40e-01,
212,-4.80e-01,-2.40e-01,
213,-4.00e-01,-2.40e-01,
214,-4.80e-01,-2.40e-01,
215,-4.00e-01,-2.48e-01,
216,-4.00e-01,-2.32e-01,
217,-4.00e-01,-2.32e-01,
218,-4.00e-01,-2.40e-01,
219,-3.20e-01,-2.40e-01,
220,-3.20e-01,-2.40e-01,
221,-3.20e-01,-2.40e-01,
222,-2.40e-01,-2.32e-01,
223,-3.20e-01,-2.40e-01,
224,-2.40e-01,-2.32e-01,
225,-3.20e-01,-2.32e-01,
226,-2.40e-01,-2.40e-01,
227,-2.40e-01,-2.40e-01,
228,-3.20e-01,-2.40e-01,
229,-2.40e-01,-2.40e-01,
230,-1.60e-01,-2.32e-01,
231,-1.60e-01,-2.32e-01,
232,-1.60e-01,-2.40e-01,
233,-8.00e-02,-2.24e-01,
234,-1.60e-01,-2.40e-01,
235,-8.00e-02,-2.32e-01,
236,-8.00e-02,-2.32e-01,
237,0.00e+00,-2.40e-01,
238,-8.00e-02,-2.24e-01,
239,0.00e+00,-2.32e-01,
240,-8.00e-02,-2.32e-01,
241,0.00e+00,-2.24e-01,
242,0.00e+00,-2.24e-01,
243,0.00e+00,-2.24e-01,
244,-8.00e-02,-2.16e-01,
245,8.00e-02,-2.24e-01,
246,8.00e-02,-2.24e-01,
247,8.00e-02,-2.24e-01,
248,8.00e-02,-2.24e-01,
249,8.00e-02,-2.00e-01,
250,1.60e-01,-2.08e-01,
251,1.60e-01,-2.16e-01,
252,0.00e+00,-2.00e-01,
253,2.40e-01,-2.08e-01,
254,1.60e-01,-2.00e-01,
255,2.40e-01,-2.00e-01,
256,1.60e-01,-1.92e-01,
257,2.40e-01,-1.92e-01,
258,2.40e-01,-1.92e-01,
259,3.20e-01,-1.92e-01,
260,2.40e-01,-1.84e-01,
261,3.20e-01,-1.84e-01,
262,3.20e-01,-1.84e-01,
263,3.20e-01,-1.84e-01,
264,3.20e-01,-1.76e-01,
265,4.00e-01,-1.68e-01,
266,4.00e-01,-1.60e-01,
267,4.00e-01,-1.68e-01,
268,4.00e-01,-1.68e-01,
269,4.80e-01,-1.52e-01,
270,4.80e-01,-1.60e-01,
271,4.80e-01,-1.60e-01,
272,5.60e-01,-1.52e-01,
273,5.60e-01,-1.44e-01,
274,4.80e-01,-1.52e-01,
275,6.40e-01,-1.44e-01,
276,4.80e-01,-1.36e-01,
277,6.40e-01,-1.28e-01,
278,6.40e-01,-1.28e-01,
279,6.40e-01,-1.28e-01,
280,5.60e-01,-1.20e-01,
281,6.40e-01,-1.20e-01,
282,6.40e-01,-1.12e-01,
283,6.40e-01,-1.12e-01,
284,6.40e-01,-1.12e-01,
285,7.20e-01,-9.60e-02,
286,6.40e-01,-9.60e-02,
287,8.00e-01,-1.04e-01,
288,7.20e-01,-9.60e-02,
289,8.00e-01,-8.80e-02,
290,7.20e-01,-8.80e-02,
291,7.20e-01,-8.80e-02,
292,7.20e-01,-8.00e-02,
293,8.80e-01,-8.00e-02,
294,8.00e-01,-6.40e-02,
295,8.80e-01,-6.40e-02,
296,7.20e-01,-5.60e-02,
297,8.80e-01,-5.60e-02,
298,8.80e-01,-5.60e-02,
299,8.80e-01,-4.80e-02,
300,8.80e-01,-4.00e-02,
301,9.60e-01,-4.80e-02,
302,8.80e-01,-4.00e-02,
303,8.80e-01,-4.00e-02,
304,8.80e-01,-3.20e-02,
305,8.80e-01,-2.40e-02,
306,8.80e-01,-2.40e-02,
307,9.60e-01,-2.40e-02,
308,8.00e-01,-1.60e-02,
309,8.80e-01,-8.00e-03,
310,8.80e-01,0.00e+00,
311,9.60e-01,0.00e+00,
312,8.80e-01,8.00e-03,
313,9.60e-01,0.00e+00,
314,8.80e-01,8.00e-03,
315,8.80e-01,1.60e-02,
316,9.60e-01,2.40e-02,
317,1.04e+00,2.40e-02,
318,9.60e-01,1.60e-02,
319,9.60e-01,1.60e-02,
320,9.60e-01,3.20e-02,
321,1.04e+00,3.20e-02,
322,9.60e-01,3.20e-02,
323,1.04e+00,3.20e-02,
324,9.60e-01,4.00e-02,
325,1.04e+00,4.80e-02,
326,9.60e-01,4.80e-02,
327,8.80e-01,5.60e-02,
328,8.80e-01,6.40e-02,
329,9.60e-01,6.40e-02,
330,9.60e-01,6.40e-02,
331,9.60e-01,6.40e-02,
332,9.60e-01,7.20e-02,
333,1.04e+00,7.20e-02,
334,9.60e-01,8.00e-02,
335,9.60e-01,8.00e-02,
336,9.60e-01,8.80e-02,
337,1.04e+00,9.60e-02,
338,9.60e-01,8.80e-02,
339,9.60e-01,9.60e-02,
340,8.00e-01,1.04e-01,
341,9.60e-01,1.04e-01,
342,8.80e-01,9.60e-02,
343,9.60e-01,1.04e-01,
344,8.80e-01,1.12e-01,
345,9.60e-01,1.20e-01,
346,8.00e-01,1.20e-01,
347,9.60e-01,1.20e-01,
348,8.00e-01,1.28e-01,
349,9.60e-01,1.28e-01,
350,8.80e-01,1.28e-01,
351,8.80e-01,1.28e-01,
352,8.80e-01,1.36e-01,
353,8.80e-01,1.36e-01,
354,8.80e-01,1.44e-01,
355,8.00e-01,1.44e-01,
356,8.00e-01,1.44e-01,
357,8.00e-01,1.44e-01,
358,7.20e-01,1.52e-01,
359,7.20e-01,1.44e-01,
360,7.20e-01,1.52e-01,
361,7.20e-01,1.52e-01,
362,8.00e-01,1.52e-01,
363,7.20e-01,1.52e-01,
364,6.40e-01,1.60e-01,
365,7.20e-01,1.60e-01,
366,6.40e-01,1.60e-01,
367,7.20e-01,1.60e-01,
368,6.40e-01,1.76e-01,
369,8.00e-01,1.68e-01,
370,6.40e-01,1.76e-01,
371,6.40e-01,1.68e-01,
372,7.20e-01,1.68e-01,
373,7.20e-01,1.76e-01,
374,6.40e-01,1.76e-01,
375,6.40e-01,1.76e-01,
376,5.60e-01,1.84e-01,
377,6.40e-01,1.76e-01,
378,5.60e-01,1.84e-01,
379,5.60e-01,1.76e-01,
380,5.60e-01,1.76e-01,
381,5.60e-01,1.84e-01,
382,5.60e-01,1.92e-01,
383,6.40e-01,1.84e-01,
384,4.80e-01,1.92e-01,
385,5.60e-01,1.92e-01,
386,4.80e-01,1.84e-01,
387,4.80e-01,1.84e-01,
388,4.80e-01,1.84e-01,
389,4.80e-01,1.92e-01,
390,4.80e-01,1.92e-01,
391,4.80e-01,1.92e-01,
392,4.00e-01,1.92e-01,
393,5.60e-01,2.00e-01,
394,4.80e-01,2.00e-01,
395,4.00e-01,1.92e-01,
396,4.00e-01,2.00e-01,
397,4.80e-01,2.00e-01,
398,4.00e-01,2.00e-01,
399,4.00e-01,1.84e-01,
400,3.20e-01,1.92e-01,
401,4.00e-01,2.00e-01,
402,4.00e-01,2.00e-01,
403,3.20e-01,1.92e-01,
404,3.20e-01,1.92e-01,
405,3.20e-01,1.92e-01,
406,3.20e-01,2.00e-01,
407,3.20e-01,1.92e-01,
408,2.40e-01,2.00e-01,
409,3.20e-01,1.92e-01,
410,2.40e-01,1.92e-01,
411,2.40e-01,1.92e-01,
412,1.60e-01,1.92e-01,
413,3.20e-01,1.92e-01,
414,1.60e-01,1.92e-01,
415,1.60e-01,1.92e-01,
416,1.60e-01,1.92e-01,
417,1.60e-01,1.92e-01,
418,1.60e-01,1.92e-01,
419,1.60e-01,1.76e-01,
420,0.00e+00,1.84e-01,
421,8.00e-02,1.76e-01,
422,8.00e-02,1.76e-01,
423,8.00e-02,1.84e-01,
424,0.00e+00,1.76e-01,
425,8.00e-02,1.76e-01,
426,0.00e+00,1.68e-01,
427,0.00e+00,1.68e-01,
428,0.00e+00,1.68e-01,
429,0.00e+00,1.68e-01,
430,-8.00e-02,1.60e-01,
431,-8.00e-02,1.60e-01,
432,-8.00e-02,1.60e-01,
433,-8.00e-02,1.68e-01,
434,-1.60e-01,1.52e-01,
435,-2.40e-01,1.52e-01,
436,-2.40e-01,1.52e-01,
437,-2.40e-01,1.44e-01,
438,-2.40e-01,1.44e-01,
439,-2.40e-01,1.44e-01,
440,-3.20e-01,1.44e-01,
441,-3.20e-01,1.36e-01,
442,-2.40e-01,1.36e-01,
443,-2.40e-01,1.28e-01,
444,-4.00e-01,1.28e-01,
445,-2.40e-01,1.28e-01,
446,-3.20e-01,1.28e-01,
447,-4.00e-01,1.20e-01,
448,-3.20e-01,1.12e-01,
449,-4.80e-01,1.20e-01,
450,-4.00e-01,1.12e-01,
451,-4.80e-01,9.60e-02,
452,-4.80e-01,1.12e-01,
453,-4.80e-01,9.60e-02,
454,-5.60e-01,1.04e-01,
455,-5.60e-01,9.60e-02,
456,-5.60e-01,8.80e-02,
457,-4.80e-01,9.60e-02,
458,-4.80e-01,8.00e-02,
459,-5.60e-01,7.20e-02,
460,-6.40e-01,7.20e-02,
461,-6.40e-01,7.20e-02,
462,-6.40e-01,6.40e-02,
463,-6.40e-01,6.40e-02,
464,-7.20e-01,5.60e-02,
465,-5.60e-01,5.60e-02,
466,-6.40e-01,5.60e-02,
467,-7.20e-01,4.80e-02,
468,-7.20e-01,4.80e-02,
469,-7.20e-01,4.00e-02,
470,-7.20e-01,4.00e-02,
471,-7.20e-01,3.20e-02,
472,-8.00e-01,3.20e-02,
473,-7.20e-01,3.20e-02,
474,-8.00e-01,2.40e-02,
475,-8.00e-01,8.00e-03,
476,-8.00e-01,8.00e-03,
477,-8.00e-01,1.60e-02,
478,-8.00e-01,0.00e+00,
479,-8.00e-01,-8.00e-03,
480,-8.80e-01,-8.00e-03,
481,-8.00e-01,-8.00e-03,
482,-8.80e-01,-1.60e-02,
483,-8.80e-01,-1.60e-02,
484,-8.80e-01,-2.40e-02,
485,-8.80e-01,-2.40e-02,
486,-8.80e-01,-2.40e-02,
487,-8.80e-01,-3.20e-02,
488,-9.60e-01,-3.20e-02,
489,-9.60e-01,-4.00e-02,
490,-8.80e-01,-4.80e-02,
491,-8.80e-01,-5.60e-02,
492,-8.80e-01,-4.80e-02,
493,-8.80e-01,-4.80e-02,
494,-8.80e-01,-5.60e-02,
495,-8.80e-01,-7.20e-02,
496,-8.80e-01,-6.40e-02,
497,-8.80e-01,-6.40e-02,
498,-8.80e-01,-8.00e-02,
499,-8.80e-01,-7.20e-02,
500,-8.80e-01,-7.20e-02,
501,-8.80e-01,-8.00e-02,
502,-8.80e-01,-8.00e-02,
503,-8.80e-01,-9.60e-02,
504,-8.80e-01,-9.60e-02,
505,-8.80e-01,-9.60e-02,
506,-8.80e-01,-1.04e-01,
507,-8.80e-01,-1.12e-01,
508,-8.80e-01,-1.12e-01,
509,-8.80e-01,-1.12e-01,
510,-8.80e-01,-1.20e-01,
511,-8.80e-01,-1.20e-01,
512,-8.80e-01,-1.20e-01,
513,-8.80e-01,-1.28e-01,
514,-8.80e-01,-1.28e-01,
515,-8.80e-01,-1.36e-01,
516,-8.80e-01,-1.36e-01,
517,-8.00e-01,-1.36e-01,
518,-8.80e-01,-1.52e-01,
519,-8.00e-01,-1.44e-01,
520,-8.80e-01,-1.44e-01,
521,-8.00e-01,-1.44e-01,
522,-8.80e-01,-1.60e-01,
523,-8.00e-01,-1.60e-01,
524,-8.00e-01,-1.52e-01,
525,-8.00e-01,-1.60e-01,
526,-8.00e-01,-1.60e-01,
527,-8.00e-01,-1.76e-01,
528,-8.00e-01,-1.60e-01,
529,-7.20e-01,-1.68e-01,
530,-8.00e-01,-1.68e-01,
531,-7.20e-01,-1.84e-01,
532,-8.00e-01,-1.76e-01,
533,-7.20e-01,-1.76e-01,
534,-7.20e-01,-1.76e-01,
535,-7.20e-01,-1.92e-01,
536,-7.20e-01,-1.84e-01,
537,-7.20e-01,-1.92e-01,
538,-7.20e-01,-1.92e-01,
539,-7.20e-01,-2.00e-01,
540,-7.20e-01,-1.92e-01,
541,-6.40e-01,-2.00e-01,
542,-7.20e-01,-2.00e-01,
543,-6.40e-01,-2.08e-01,
544,-6.40e-01,-2.00e-01,
545,-5.60e-01,-2.00e-01,
546,-6.40e-01,-2.08e-01,
547,-6.40e-01,-2.16e-01,
548,-6.40e-01,-2.08e-01,
549,-5.60e-01,-2.08e-01,
550,-5.60e-01,-2.16e-01,
551,-4.80e-01,-2.16e-01,
552,-4.80e-01,-2.16e-01,
553,-4.80e-01,-2.16e-01,
554,-5.60e-01,-2.16e-01,
555,-5.60e-01,-2.24e-01,
556,-4.80e-01,-2.16e-01,
557,-4.80e-01,-2.24e-01,
558,-5.60e-01,-2.24e-01,
559,-5.60e-01,-2.24e-01,
560,-5.60e-01,-2.24e-01,
561,-4.80e-01,-2.32e-01,
562,-4.80e-01,-2.24e-01,
563,-4.80e-01,-2.40e-01,
564,-4.80e-01,-2.24e-01,
565,-4.80e-01,-2.32e-01,
566,-4.80e-01,-2.32e-01,
567,-4.80e-01,-2.40e-01,
568,-4.80e-01,-2.24e-01,
569,-4.00e-01,-2.40e-01,
570,-4.80e-01,-2.40e-01,
571,-4.00e-01,-2.32e-01,
572,-4.00e-01,-2.32e-01,
573,-3.20e-01,-2.40e-01,
574,-4.00e-01,-2.32e-01,
575,-4.00e-01,-2.32e-01,
576,-3.20e-01,-2.40e-01,
577,-3.20e-01,-2.40e-01,
578,-3.20e-01,-2.40e-01,
579,-3.20e-01,-2.32e-01,
580,-2.40e-01,-2.40e-01,
581,-2.40e-01,-2.40e-01,
582,-3.20e-01,-2.40e-01,
583,-3.20e-01,-2.40e-01,
584,-3.20e-01,-2.32e-01,
585,-1.60e-01,-2.24e-01,
586,-1.60e-01,-2.32e-01,
587,-1.60e-01,-2.40e-01,
588,-1.60e-01,-2.32e-01,
589,-1.60e-01,-2.24e-01,
590,-1.60e-01,-2.32e-01,
591,-8.00e-02,-2.32e-01,
592,-8.00e-02,-2.24e-01,
593,-8.00e-02,-2.24e-01,
594,-8.00e-02,-2.24e-01,
595,0.00e+00,-2.24e-01,
596,-8.00e-02,-2.16e-01,
597,0.00e+00,-2.24e-01,
598,0.00e+00,-2.16e-01,
599,0.00e+00,-2.32e-01,
600,0.00e+00,-2.16e-01,
601,8.00e-02,-2.16e-01,
602,-8.00e-02,-2.24e-01,
603,0.00e+00,-2.16e-01,
604,8.00e-02,-2.08e-01,
605,1.60e-01,-2.08e-01,
606,0.00e+00,-2.08e-01,
607,8.00e-02,-2.08e-01,
608,1.60e-01,-2.00e-01,
609,2.40e-01,-2.00e-01,
610,1.60e-01,-2.00e-01,
611,2.40e-01,-2.00e-01,
612,1.60e-01,-1.92e-01,
613,2.40e-01,-1.92e-01,
614,2.40e-01,-1.84e-01,
615,3.20e-01,-1.92e-01,
616,2.40e-01,-1.84e-01,
617,3.20e-01,-1.84e-01,
618,3.20e-01,-1.76e-01,
619,3.20e-01,-1.76e-01,
620,3.20e-01,-1.68e-01,
621,4.00e-01,-1.60e-01,
622,4.00e-01,-1.60e-01,
623,4.00e-01,-1.60e-01,
624,4.80e-01,-1.52e-01,
625,5.60e-01,-1.52e-01,
626,4.00e-01,-1.44e-01,
627,4.80e-01,-1.60e-01,
628,4.80e-01,-1.44e-01,
629,5.60e-01,-1.36e-01,
630,4.80e-01,-1.36e-01,
631,6.40e-01,-1.44e-01,
632,4.80e-01,-1.36e-01,
633,6.40e-01,-1.28e-01,
634,6.40e-01,-1.28e-01,
635,6.40e-01,-1.20e-01,
636,5.60e-01,-1.12e-01,
637,7.20e-01,-1.12e-01,
638,7.20e-01,-1.12e-01,
639,6.40e-01,-1.12e-01,
640,6.40e-01,-9.60e-02,
641,7.20e-01,-8.80e-02,
642,6.40e-01,-9.60e-02,
643,8.00e-01,-9.60e-02,
644,6.40e-01,-8.80e-02,
645,7.20e-01,-8.00e-02,
646,7.20e-01,-8.80e-02,
647,8.00e-01,-7.20e-02,
648,8.00e-01,-8.00e-02,
649,8.00e-01,-5.60e-02,
650,8.00e-01,-6.40e-02,
651,8.80e-01,-7.20e-02,
652,8.00e-01,-4.80e-02,
653,9.60e-01,-5.60e-02,
654,8.80e-01,-5.60e-02,
655,8.80e-01,-4.80e-02,
656,8.80e-01,-4.00e-02,
657,9.60e-01,-3.20e-02,
658,8.80e-01,-3.20e-02,
659,8.00e-01,-3.20e-02,
660,8.00e-01,-2.40e-02,
661,9.60e-01,-2.40e-02,
662,8.00e-01,-1.60e-02,
663,8.80e-01,-1.60e-02,
664,8.80e-01,-8.00e-03,
665,8.80e-01,-8.00e-03,
666,9.60e-01,8.00e-03,
667,9.60e-01,0.00e+00,
668,8.80e-01,8.00e-03,
669,8.80e-01,8.00e-03,
670,8.80e-01,8.00e-03,
671,8.80e-01,8.00e-03,
672,8.80e-01,2.40e-02,
673,1.04e+00,2.40e-02,
674,9.60e-01,3.20e-02,
675,1.04e+00,3.20e-02,
676,9.60e-01,4.00e-02,
677,1.04e+00,4.00e-02,
678,8.80e-01,4.80e-02,
679,9.60e-01,4.80e-02,
680,9.60e-01,5.60e-02,
681,1.04e+00,5.60e-02,
682,9.60e-01,5.60e-02,
683,8.80e-01,6.40e-02,
684,9.60e-01,6.40e-02,
685,1.04e+00,7.20e-02,
686,9.60e-01,7.20e-02,
687,9.60e-01,7.20e-02,
688,9.60e-01,8.80e-02,
689,1.04e+00,8.80e-02,
690,9.60e-01,9.60e-02,
691,9.60e-01,9.60e-02,
692,8.80e-01,9.60e-02,
693,9.60e-01,1.04e-01,
694,8.80e-01,1.04e-01,
695,9.60e-01,1.04e-01,
696,8.80e-01,1.12e-01,
697,9.60e-01,1.12e-01,
698,9.60e-01,1.04e-01,
699,9.60e-01,1.12e-01,
700,8.00e-01,1.12e-01,
701,8.80e-01,1.12e-01,
702,8.80e-01,1.28e-01,
703,8.80e-01,1.28e-01,
704,8.00e-01,1.28e-01,
705,8.80e-01,1.36e-01,
706,8.80e-01,1.36e-01,
707,8.00e-01,1.36e-01,
708,8.80e-01,1.44e-01,
709,8.80e-01,1.44e-01,
710,8.80e-01,1.44e-01,
711,8.00e-01,1.44e-01,
712,8.00e-01,1.60e-01,
713,8.80e-01,1.60e-01,
714,7.20e-01,1.60e-01,
715,8.00e-01,1.52e-01,
716,7.20e-01,1.60e-01,
717,8.00e-01,1.60e-01,
718,8.00e-01,1.60e-01,
719,7.20e-01,1.60e-01,
720,7.20e-01,1.76e-01,
721,7.20e-01,1.68e-01,
722,6.40e-01,1.76e-01,
723,8.00e-01,1.76e-01,
724,6.40e-01,1.76e-01,
725,7.20e-01,1.84e-01,
726,6.40e-01,1.84e-01,
727,6.40e-01,1.84e-01,
728,7.20e-01,1.84e-01,
729,6.40e-01,1.84e-01,
730,6.40e-01,1.84e-01,
731,6.40e-01,1.84e-01,
732,5.60e-01,1.92e-01,
733,6.40e-01,1.92e-01,
734,6.40e-01,1.92e-01,
735,7.20e-01,1.84e-01,
736,5.60e-01,1.92e-01,
737,7.20e-01,2.00e-01,
738,6.40e-01,2.00e-01,
739,5.60e-01,2.00e-01,
740,4.80e-01,2.00e-01,
741,6.40e-01,2.00e-01,
742,5.60e-01,2.00e-01,
743,5.60e-01,2.00e-01,
744,4.80e-01,2.00e-01,
745,4.80e-01,2.00e-01,
746,4.80e-01,1.92e-01,
747,4.80e-01,1.92e-01,
748,4.00e-01,2.08e-01,
749,4.80e-01,2.00e-01,
750,4.00e-01,2.08e-01,
751,4.00e-01,2.00e-01,
752,4.80e-01,2.08e-01,
753,4.80e-01,2.00e-01,
754,4.00e-01,2.08e-01,
755,4.00e-01,2.00e-01,
756,3.20e-01,2.08e-01,
757,4.00e-01,2.08e-01,
758,3.20e-01,2.08e-01,
759,3.20e-01,2.00e-01,
760,3.20e-01,2.08e-01,
761,3.20e-01,2.08e-01,
762,4.00e-01,2.08e-01,
763,3.20e-01,2.00e-01,
764,2.40e-01,2.00e-01,
765,3.20e-01,2.00e-01,
766,2.40e-01,1.92e-01,
767,2.40e-01,1.92e-01,
768,1.60e-01,1.92e-01,
769,2.40e-01,1.92e-01,
770,1.60e-01,1.92e-01,
771,1.60e-01,1.92e-01,
772,1.60e-01,2.00e-01,
773,1.60e-01,2.00e-01,
774,1.60e-01,1.92e-01,
775,1.60e-01,1.84e-01,
