X,CH1,Start,Increment,
Sequence,Volt,-1.200000e-03,2.000000e-06
0,-1.20e+00,
1,-9.60e-01,
2,-9.60e-01,
3,-1.12e+00,
4,-1.04e+00,
5,-8.80e-01,
6,-8.80e-01,
7,-1.04e+00,
8,-9.60e-01,
9,-8.00e-01,
10,-8.00e-01,
11,-9.60e-01,
12,-8.00e-01,
13,-6.40e-01,
14,-8.00e-01,
15,-6.40e-01,
16,-7.20e-01,
17,-5.60e-01,
18,-7.20e-01,
19,-5.60e-01,
20,-6.40e-01,
21,-4.80e-01,
22,-6.40e-01,
23,-4.00e-01,
24,-5.60e-01,
25,-4.00e-01,
26,-5.60e-01,
27,-3.20e-01,
28,-3.20e-01,
29,-4.80e-01,
30,-4.00e-01,
31,-2.40e-01,
32,-4.00e-01,
33,-1.60e-01,
34,-1.60e-01,
35,-3.20e-01,
36,-3.20e-01,
37,-8.00e-02,
38,-8.00e-02,
39,-2.40e-01,
40,-2.40e-01,
41,0.00e+00,
42,-1.60e-01,
43,8.00e-02,
44,-8.00e-02,
45,8.00e-02,
46,-8.00e-02,
47,1.60e-01,
48,1.60e-01,
49,0.00e+00,
50,0.00e+00,
51,3.20e-01,
52,3.20e-01,
53,8.00e-02,
54,8.00e-02,
55,4.00e-01,
56,2.40e-01,
57,4.80e-01,
58,4.80e-01,
59,3.20e-01,
60,3.20e-01,
61,5.60e-01,
62,5.60e-01,
63,4.00e-01,
64,4.00e-01,
65,6.40e-01,
66,4.80e-01,
67,7.20e-01,
68,7.20e-01,
69,4.80e-01,
70,5.60e-01,
71,8.00e-01,
72,5.60e-01,
73,8.00e-01,
74,6.40e-01,
75,8.80e-01,
76,8.80e-01,
77,8.00e-01,
78,7.20e-01,
79,9.60e-01,
80,9.60e-01,
81,8.00e-01,
82,8.00e-01,
83,1.04e+00,
84,8.80e-01,
85,1.12e+00,
86,8.80e-01,
87,1.12e+00,
88,9.60e-01,
89,1.20e+00,
90,1.20e+00,
91,9.60e-01,
92,1.04e+00,
93,1.28e+00,
94,1.04e+00,
95,1.36e+00,
96,1.12e+00,
97,1.36e+00,
98,1.12e+00,
99,1.44e+00,
100,1.28e+00,
101,1.52e+00,
102,1.28e+00,
103,1.52e+00,
104,1.36e+00,
105,1.52e+00,
106,1.36e+00,
107,1.60e+00,
108,1.52e+00,
109,1.60e+00,
110,1.44e+00,
111,1.68e+00,
112,1.44e+00,
113,1.68e+00,
114,1.60e+00,
115,1.76e+00,
116,1.76e+00,
117,1.52e+00,
118,1.84e+00,
119,1.60e+00,
120,1.60e+00,
121,1.84e+00,
122,1.60e+00,
123,1.84e+00,
124,1.68e+00,
125,1.92e+00,
126,1.68e+00,
127,1.92e+00,
128,1.92e+00,
129,1.76e+00,
130,1.76e+00,
131,2.00e+00,
132,2.00e+00,
133,1.76e+00,
134,2.00e+00,
135,1.84e+00,
136,1.84e+00,
137,2.08e+00,
138,2.08e+00,
139,1.84e+00,
140,2.08e+00,
141,1.84e+00,
142,1.92e+00,
143,2.16e+00,
144,1.92e+00,
145,2.16e+00,
146,2.16e+00,
147,1.92e+00,
148,2.16e+00,
149,1.92e+00,
150,2.00e+00,
151,2.24e+00,
152,2.08e+00,
153,2.24e+00,
154,2.24e+00,
155,2.00e+00,
156,2.24e+00,
157,2.00e+00,
158,2.24e+00,
159,2.08e+00,
160,2.08e+00,
161,2.32e+00,
162,2.08e+00,
163,2.40e+00,
164,2.08e+00,
165,2.40e+00,
166,2.08e+00,
167,2.40e+00,
168,2.08e+00,
169,2.40e+00,
